username,gender,zip,highest_education
eoG5y6OMSsC1f8B1DMILOlLVefpcAwiY,missing,33076,graduate
iq2s6XEtLNjMdyc7MReRkWOgf3bnXnky,missing,90022,highschool
aoeRaNmz4GCUNBsiz9cbcdNHPYERkEPe,missing,85326,missing
AYPzYs86vNA5oOhv1GafopaYTci4zq2u,female,11369,highschool
adjF5mOkkR9OmeqOVsvzXjqiRyf31JJN,missing,80232,some college
z9xgLltXJrOKzy4oJk2CDd0xNs9LAXro,female,92336,highschool
7ddOasUgoSwmcHs4lJMhvhalD4IA2urH,,20748,no highschool
hFHiGHiVpRdIpu8TWgmmM1rxkCuWmvvv,male,89108,college
7YUms5oSq8SOTxahUEH4CgK97RwpzrJL,missing,48745,highschool
SFfKdrEty3lLCn3Lw45FtRZTydUXwmxu,male,95678,no highschool
W0JNZhu5Oknjkqz29M053fWeZbTMYfYd,male,10977,highschool
QffrhmaCXbaB9XOhV3NLOmPuRvGWA3G5,male,89434,missing
wLQUXbyjDVGoFU4VixzVJ73USiYamfDQ,female,76115,missing
JWLKGtbZUzp6GO41DvUgy9g1Z1H0PrjL,,2914,some college
NoceYrOX1tWqokyDfvqtevfQbA2rhFqB,other,55124,college
jSV2Ih92wMUF4aVGozO1wVBUuGby0EGD,male,20906,college
DnHv52HgStyns8AP7jfIetQ9V3gcBwcz,female,74075,highschool
QCeQLHdKBbgocZCY3ZvshdQQP5rGGQRl,male,92121,no highschool
UIh25r4UOWTf83DeNOkX92bsxPlG14QA,male,78070,highschool
Y3gjKmFXAy6G9pin9LmzxIeGTsSJl3uB,,45255,some college
PebrX2202jwFfmxAzdqi3Y0wuv5AlaH5,missing,98952,college
An4Cs2oUOz8lYcIplHFLdygweoh5kMIV,missing,95008,college
Q4yECXO7W1LpqtiMAu4zBn3zpNL7asTt,,49507,graduate
owQ7MXcjSi2rtMvKUyYBH5Bfyiub33Cy,missing,99516,missing
2ponQ8n7XN1NDar2kbkmiBemIHnSb6vV,male,53188,graduate
cA5qh8o8LBGvER2WXdYuggtsaATRjb99,,72058,some college
iHTXogWxYXWyhgZhwNge4D8vQdKmxSVF,,78387,highschool
gQsmNIeCaoVH51itICApF5D0SGicGYzJ,male,47302,some college
cWpOdLDUOLhRmSdSKS7GU5NuiNxczdUm,female,3053,no highschool
loJVNstJAslAB0rF0EKKgDY5ys5S6Fhh,,5478,highschool
t5QuRUq3yKg5fcLRTlKlhlWNzgnO35Mp,male,67467,college
7UwGDdIQ9YuBRkcxakDgpNRjMS63qjpu,other,53110,highschool
HlbAiahvOwKnLbpNJlRLXObPS8VUYp1d,female,17111,missing
9OjC9cB2SFmXdtoiRPkTQL2IUM4oEOmT,male,46785,highschool
dgZyMqZ7S2zEOAUOkBV4Iw21KUChsDnG,male,37803,some college
rIyzX5mdMcISxTczsAegknmf5EqGvq33,,33480,graduate
Htwn2JKn62Lo6s5x8BgmIir36mIIJg1s,other,10701,some college
dZFFkuSkEdW4wzDVTZtpVIC64kvJ857o,female,55117,highschool
ZOvfQYewRBdp3vnDIp48Las0VxYAD0ne,,53190,highschool
8q7TlOIngWcQ37AdjJbFUl2ZNdkF3EwJ,female,19103,some college
dskwwqg8GdXQFUAtow0EU8swI6g00fpu,missing,63021,missing
G17BjlOdDXFi4o8kvrDkzGcpD2xLdd8F,male,45249,highschool
2wzmavaTEKPDJSEgv4U3riO1U4B5feAu,female,89110,no highschool
Az9iEy0BRbwFGB7PDzqmgq6bBhfASsPW,male,77627,college
6VGKONVpl1KgJ6EuaAzeKa8BNrxzEeZU,male,33179,highschool
1JGeoCLOy0Ohd1AVNEEwdkSiGm93i5PR,missing,99021,highschool
2s1w2v8MgoByNGqR51pltJWsiHzHAFZ1,female,34113,highschool
GoxoEoUBOnm9t13caQFS2BivjJWPa71N,,60467,no highschool
ET7ryyxvMuHN91E1S4A12MlkzOVonYbo,,98204,highschool
CkCLkaX7C0qJw02dz2lHcoWvsVPdcklk,male,18519,some college
hOVlGtXDkiKHOf01Bd7mgZZ1xKb8JhRd,,97267,highschool
lRnNfqQGiLnHtFsSYl9WJLPThfRygrsS,other,44805,highschool
Bcm0fv7wMwC8gTCcLVVBEDWXpU51jwjX,female,95627,no highschool
Bcr8jaPq7gNwQpyrUkZg1DLejCK5pJG2,male,34470,highschool
InAOZGiL3znHtTGfF0VCl2ivku6eLEMF,missing,45311,some college
H6Xma9M0TQ4Sy1Rd30REXMLSlQkL1bvr,female,37725,some college
YObMw3KEyjL5TGMCDYSDgUbmqUKDpFIc,,24312,college
eP359qFDvyp4UuHcsFfDHGQ3bQVzhAzg,female,91605,no highschool
BQCssLSYZBRoNs0A82WS0r6vRVhdQKvg,male,83440,highschool
EaD1cGlaHvcgA7S9HH9xzuVamrfZDCCf,female,37373,highschool
jsPNc8y4r7LBrmS4KMfxTQWXzGk0egSD,missing,17331,no highschool
qSmDpiC3vIt3leYKkNEGu5GKcNxtrI1d,other,27409,highschool
r9mrNmOIUUDf7AorDYXKUl4G7R8wfHcf,female,75603,missing
r5g5psBsYMAJjh95NNpltJba6a5KaOSh,,50023,graduate
A7cjU9ZNDbikWJHdzx5NpHaUXz97M4an,,33043,highschool
Dq9IlPGakCKNnQEyVCyfmnYzKLFM3IiV,male,76541,some college
4zpruwryS301BhCHcVmaMPfD3MqLCk4h,missing,75751,graduate
DY4iozZtsj9dCnx4tB6KOsdcWdSVlbqu,male,94577,college
xnfYhT3Sqze5dQapOWDmVDX7PN3kdetw,,35057,some college
rlQIqtgsDfEVihltHvVH3EnaOkFIJWY2,female,8081,missing
CdKq7jiwFNP1jo7wLYRyQjEesDQBOBco,male,50501,some college
8yqq84oHa7rgcRXq6dFdXafNx96rK5cp,male,60640,some college
ztM5hVEeMBG3pf8YGp5TzH6HSCxsi4Vt,missing,32448,highschool
zjLWNlTfYcgDOxPBVfEcRi7kd99qTbOH,,47025,no highschool
TqRaDvXJpdWXGkJNi0RDsTtg47jRUl81,female,15017,no highschool
AMDM6al5x8sRWdZz2ktXTH398SznbQSe,female,97603,missing
AtTQfEbO0VBaLtlZHAt8ZUqxZyKa2FeK,,91351,some college
MoJEcZ3PrCXcO0CYW48XDV0zGeC8vGWI,,90640,graduate
HmPFRf4HaEfqanP8jptbixb101SDWsz7,,11577,missing
RNDlZT6UEPuSoS48uhQe4U7tLB76VnqW,female,19720,highschool
gmoOYTxmt2R2ft0ALprMK42bT7NMS0UI,female,33010,some college
vC5fN8bY0Nus0kXmw4vXgGKfu9expBAe,male,33541,highschool
Yh5Lq3WXMDttZYNO647d4uaWxFAe6Dh2,,79106,missing
hIwL4RTMFACHrVJnaDVE4H8ss66OBQmj,male,89408,no highschool
lWGaYGKLCyEwDxLC3NYh747BIzTsbHzI,,61821,missing
A2ltJRV014QmRntZJESj7uXdpJ35f6dG,male,85621,missing
To4tY3l3Iwdy23bNNN8VbGmgVWF3Gp06,female,32211,no highschool
7UnnWRnNYTycQQ0rqqoePjvULmhIMfOa,,61842,highschool
ZsmdkNcVTPviDi6RDTzc0nnIspFki9Ld,male,92120,highschool
PgXE6eeDmSWKwVmJb4ydZM3Sd4pPfkIP,,71201,graduate
nzf1dZvOOKMtaa1xMnxXB5GkolA267M6,,11010,missing
gVdZKZl8eoTJfzHmEWYuuVgTxMhvgHBp,,1420,college
A5dbz85sW78erR5hUeFvJAKhVF6CgkMa,,45233,highschool
dfaeN0XZUOF0YJVlb4BtNwHSlLI2uQhX,female,11772,some college
crqh510rEAtnvatYsPw3CZt2yGR1LnCo,,77009,college
6Ydo69O4Rw7up73jYjyBwO8Dm8qQNotc,male,7927,no highschool
wAirqcgeWs2CREKJhWAsWOo902skDwiw,female,75212,college
NCIbndfMFM2iKF0OTJODt5hHOzzc7Cip,female,17103,no highschool
JU3BW7qYnCLUdzKNTkHjTzLnZOoh7IrP,female,35546,missing
qwW9iCYMiMRbXYYOMZrpRRaX5AWhtoYB,other,17070,some college
jm355l3IIwZdzmUpTCRpQJjkhLD8JUbw,,19145,graduate
V4PEne3FGwC3uaaGa4t7iLZtyEIE0fzF,missing,34105,highschool
I3iLq0HKDwXbNqbAXYqLMmxbJE9n2EaS,other,63122,missing
cMjk1aBDOLYleLCY5bfjupOk1UyxX5MF,female,43055,some college
pzFcwZgNrjnx8TfYkiyd9LxaCq2EbrQ8,female,44706,college
ou8C5n696YF7JZz3ylnGubjoPMMs2Cdd,other,59714,missing
Ge8ZKyoh7v3U8XFFvvntz8tE5dDD1txz,female,41011,highschool
ECgOqCaxcktpVQZw9Oum1I0OmDRzeH4f,missing,72206,some college
fLXlyGwqkNwUUHEfIU7795O5u6bb1Fjy,female,78393,highschool
ADBTfQj0fTeUsoYhXkVd2jkPWBt2zMIs,male,44666,highschool
pCFkPYqdu1teVglAllomSvRRE7DQZT44,,38843,no highschool
lx3cN4R2NQX7zqMWVWdPiK2fTnkuyYjY,female,19543,highschool
43XnUoAZbDkvxCOgOY8IuFHvhpNa62ol,other,71112,some college
hubFlo13sGcVspo2ohucdtgCPVtvODU1,male,92860,some college
JVvB916qwDhDNLpE5ptL3TQi9eop0A5e,female,29407,missing
gmHLkkpPSIsFKI2MCzNI003k8NkmHn4r,male,90250,no highschool
9FULiZu6qUnuIs2MyDSoVO8NHl3dw8Ao,female,31650,missing
lPlWLKHahAxwmGJE6cQVHruqHSF8nu1m,missing,11747,highschool
Ft5qwGLVB0mjU0RcdHiiWON9VToO4mBg,male,92508,highschool
R8jgiANwd3v2W9ejh1e4SZoLMIu6jBaH,,6057,college
s61FWJSeWbhAUVg6RnrheusxdyXUW2UQ,,46733,missing
5pjAdY5K4FfgQPLSzQKwXaKF78ph9a0y,,11434,highschool
5eRtADr9DmXF3nzVpbENqVNjb4W3f1Te,male,60120,no highschool
HUEe0BKc5cgrhL7q6u92hrWmhPa7HsrW,missing,19601,no highschool
aTjvPI2iFI189YCZUCxZxvdMjy8al9W5,female,98277,no highschool
vf7vXld7xGKWe11c9bm0XeImVRUab7PW,,72949,some college
tR8nC1tc6TTb3BpHrqQd8DrCZGBCosPe,,76705,some college
A5la8pvW0tLLXP6HSr61aMxUll9fPTHI,male,20705,highschool
O1ehAY6SNux7TXozvUgSxjBUF42O2rPE,,14445,missing
2j7JDJ8MsffyV0kSC0vh7baFkUIS4GAx,male,56362,highschool
ocUTwb6nkUtRWQdBV3a2oxJwYdI3i548,missing,44212,graduate
ggEy8RvbTCh4JSUdb7xJ6pw5CVRursGj,male,13069,highschool
E3oXLUEQQB8lIjP93meKltY8rML7skhJ,,63122,missing
OcV9pJRM4dgUrFg7c1bu1ziP4IYniRz1,female,94403,no highschool
9hUYtFJTisZjM2HGpBCLTgHEuq82mMNt,,17112,no highschool
2lTrV3r5iXOtPSrHMTWqISMwiAr82ziw,missing,40342,some college
f8gEnkOWvMQIzCDEd46i00q4dVKvWUZK,female,95076,some college
ZsZvJ2ZrsYc0CdWTDHRQgtEjjrBRn47S,,4730,no highschool
1oBn81XXDSWJtnCZIRPmhZcBWe7qP0iB,female,32805,some college
wToDDaE6kyqBLd3WTSiGnVlQ4ZpEjeda,male,30342,highschool
M4sV24yJlA7UYO36nFDbwFj49msCFYqO,female,16362,missing
1RB5Wiwe0IQTacZGAQ5wXF5Y5UzkU5fW,,53228,college
wTO6PriqUjklZvIhTLmF52Ryme8SIc0k,other,41005,highschool
i8181mpygKU47gsLrvZHt39ZYzBNMwdC,,29702,highschool
pSs1SAdjhxeS3fDaZQAANeMqRxTufzIY,missing,23320,some college
FWTjpNOuI4RsBkDu0yW01kwOX7KPfCTS,,95020,some college
qfMnp42PlIGU7SLHKxlAsApCNsXuE4fY,missing,77080,highschool
uGhfznzXOPt7LKNhqHKFI7ETQMarwh4W,missing,27613,college
XxajivQuPNrMGfVFlVAwAKdc3rtMSnSG,,50801,highschool
uEfymWS2FCusV3CIWFZV0RsrZ0q6Bajr,male,97146,highschool
sMUxFUO7l6Pcoe3n3d8qV2tJOikFbLfL,female,73120,some college
CD2onpq5idglA2zgBgfybQ045psSJ4vN,female,18301,highschool
hPfBiygsL8xGLUezNdY39zrMqaMdWweW,other,44676,graduate
4RJpL1RVHLzHflTczFHZbWqsICkB7zOL,,60106,no highschool
6PTK3am8zKjho56rdwjxyvm4uchVqtYD,female,10509,some college
AC1ptg8N4Ea4IbXcTYZ0fJb0oQznTpLo,other,23113,highschool
5HRioTKs0PpGLS6kRZDGGhhTXwMp1VJx,,92054,no highschool
p06Ccp3ByVAlAqSGnXJxtJjtdu7osHv5,other,79936,highschool
DhfqHCLlMauzOzwgHSPwQOgJybeDnSv4,male,18344,graduate
ZOxsVs35cuT2VoexRtxn1shR3T3DxWac,male,85610,highschool
bgXODuaVbd7cAyyuqyN8pgwxC80mqNtZ,male,10954,some college
1Nb5uD2WnyNDwwm7EtlJehasYCxiG42b,,13088,highschool
noRaQFZPOfDInGxZhdSk6IgkoFtqEtNn,male,94124,some college
lLO2IvxcSlYUuWvFwkacGc9eGibtMx0u,female,2131,no highschool
yq6oLwue1X3lSvf7oAeXykFC0xCX3YcD,female,48092,graduate
n4j7619wUyJnvnxEOOP8g2AlIjwCcMpq,,76087,highschool
pcrKwdxway0QqUf9zndfBkbIniesC2Vz,missing,98908,some college
nut9sHLoMWpUbVdFa68nZr8lLzJBxqie,male,33898,some college
zI2aRV1OzGkAXefmNE98YQEyd7xyzobG,,30830,some college
f0rOHsHG0q3gNFB6DywzqLWndZGHzmin,other,70433,some college
ZEwv3NBFks1XktlhlOtqVFJ0Zf9N8CgP,,27504,highschool
U5AVDljh153RMBqEeJz3uJoBcMeMiYU5,missing,78233,graduate
U4RfKIRDD85hkWT5vkVBFG6YbmUUXbrW,female,28079,some college
n0tzV5GizmZb4qqvYD0XZm8DyEXeDsR4,male,27253,highschool
rtYqtRTnqUXb6diSp0MKjdA0eLt2BJ3X,female,98367,college
Eh5Tf8F6cJc52dpalbfeN56tHenLd0oc,missing,19702,some college
bexdM93ug7d9XS96XYNBLrki1Em3eYQu,female,2468,highschool
V3psL5U4cO75nnDmdrONsGnuboH8joOn,male,45241,missing
0dPdOtzsHqu4JRy91rKZ4vXHivE95liI,female,8620,no highschool
nMyFoPqXKsdnuE6mgxy1XpE5LPKy9GOa,other,72143,some college
wuCFwplXrW3YBgNZrY59iKUPHyDVDs5l,male,38614,college
bZyPcrH7OrkATlDjIsQifL6bmPAhovyA,,19132,college
scWdlOX3zv7Fw3w52tIrAiCVFn7qfyE0,,92313,highschool
xHHwDRtwZQVvSchbI5GuritLImybQBlY,,21085,missing
ApvIT3tsu1bl56RVOMJMOui02TVqvWGx,missing,33027,highschool
LwwIfMdYfjJJxHB8Z4Fggv4xXuygh6dE,female,8103,college
ui6hJUKwz2By9prt28MC8k7CSt9azDyG,,75035,highschool
PaYbQvz0WpRxpaQqI43bH7VwkbI6Gojm,missing,7760,graduate
yfmjXi8jUI5SIC4UbHk6No5nvgmCWomz,male,1089,highschool
2qxdbGcKrOShnqwnQiXgdDAFvYPhSM6o,,12953,college
JgwOuCxUDFVsEHbsX1ssquxdUPhVS1Hk,male,31719,some college
Na7SPG2lbwHZ65vyEywFtwfvS7dbIxvl,missing,21037,graduate
DpPoWo3RdEHIpKYPUk5yhG3wNZpDVZiG,,77520,some college
MAktGJIumyskhJp25e79u9tVhauVJ2c6,missing,8057,college
nC6UOgoIicf8pr79f2rdG7NgUQiopW9Q,male,63123,highschool
oa4EmqqAfCMIhyX45lKGg7EGTNKVbX2m,female,33182,highschool
BGk61SQ7IJDS4B48oHfF5eCKCWohbCye,missing,76705,missing
KhEJGS2oZuX97oPJJp9Z5yTu0JSgEwNN,male,29720,missing
AZ0g6TY2PiOIHfi8M3zDRx9fbWEkCXYx,missing,37854,highschool
Nx7cAjco4yZ6U9mmUfg3PqCRZ4F4cyTI,missing,78504,some college
tanZAGaF7HXSgqth6P4eBUao9FBYSWWr,male,44022,college
m2BGUVswXHBZPtMgyVgsV42eoIMpIlIe,male,11364,no highschool
jtSsykOY5o8hgWHVFuufwNud06CUgLgD,missing,11714,missing
Vcs6JnOq4azO3RPLEw6Omr94YD9hD6R1,,80501,college
N8VKFfYaHOHH283pnOeVqQHkFc9l2CFJ,,47711,highschool
yPxvWKhXR5EN6WbIsVAfiLCXOZYzWAhz,male,60634,some college
1WKId7hLTQX12DhRlGB0gQuC6aZ63mwB,,95303,missing
7JQGNde1kV9LL8PZPpWMnXticcCw8l9L,missing,44903,missing
h3GNDLc2cYj9aRunnzm9oAB3fs2slZz8,male,91773,highschool
J0cns8j0SBWQxV9zCZt8OF4NqFGuSMs9,female,11954,highschool
5xOYe3GtSFIz24skQDwp2bS5mtMryo1i,male,90731,highschool
FBu5R2eGEtl9EDw0VwXtH1t5i2ELpdqI,,75124,no highschool
dtPqTjmOQ1khM2FP5zaTNlKCxSoNMQMT,female,8723,some college
S33pdehUgQXmm7BALY2AI5GkXomITIjp,other,92154,missing
Cwlc0kvvLoKXxEuXNQkjFRo818TDMpZS,,32043,highschool
GZZNq061lXwXR7WgklaRbZ8ItW5pxFQW,,48640,missing
KPP7mkqsD5HI6bVCpCqw7HOo5J5OVCgH,,33020,college
kOAT4pKODHmR3RpamDGqoJl7gucfyb2d,missing,30045,some college
ujton2jI5QNAz0RDYOAzAUQGMzRWEm9z,,30680,highschool
p4N5T6ghxdMOFXG3asenPRANHZgM9jg5,female,71007,no highschool
VXzUD5eqhDqWyXoYwbQNDlpf6FMcx95f,,28704,some college
OK3y2XKgHqQcJsDeR97sa2fti73QXtYg,missing,37190,some college
8zkYGSrN8sx4Y6kVK92TjLnFnjZYwJpA,male,20111,highschool
ZoicU1K1NYxoyDJQjMEMlarFqaZkNBQL,,54868,missing
XEg540lTawnkyAL3QhiV5067z0uxHwgk,,33566,highschool
SZgkvOsyvSoJKPqZULN9sEy3K7Ff0XMN,male,98311,highschool
tV3gjPp7f2Z3faUWDsNfSpfk7kPSCyNb,,37409,some college
1nHT9ZDmsCz3hh04DkTgATbmd11SdWox,male,55358,college
jXgMhQKbkiBaFyvNHAIM6AePvnnTFQC0,male,92346,graduate
XZQeXg0TcYvfzEufYQaaCXT1FoUmUqwS,female,65711,highschool
ya1ns1QEQ5nuYp0q88k4WwfuRq1ChoLF,male,63033,no highschool
UDPnPOnfioECuQXvNoDwHNDHqCFoztTE,female,71973,no highschool
ONghHwhwAX2IyqpHHX698rW0VH9BRcsu,male,21239,some college
pRmdqiURbrjA6k4GcXo1TOxD9CE30Hdf,,38111,no highschool
S509k1kcgRprj1tPcSZ9Zimlp8NUNEUv,female,45015,highschool
6CLYtzhUOXyDsXlcg63lEBDCpOjCI49h,male,33186,highschool
AfMJJPpsg9jOyHzHdl9vPgIf8TcaSAcs,female,67005,college
eOxm8XEI11Xs6eiBi1Nu5QzIagZXwEm9,male,97035,highschool
KxgFkXTLAf6Esdw8ag0xHMwGvafkSsCu,male,46142,no highschool
K75DTQjwDLhZCl2Dd1QHiQuYBtgqDXdp,male,98007,missing
9dKx5qvnyoPLciTkxkD4q2vBdRJfmFGG,missing,18518,college
5U1vMudz2fafbMSJMzcxkHicyGqX3MaS,,11550,highschool
NWupmVQF5qmjlh3KidmJZdJVbeGtiQnM,male,32621,highschool
3woJp7iHTbi0jGvMsKVmiaEnMujLv8R8,missing,99508,some college
MkF3OZJL7Wlvbb07pbeCDkkyVSdxwrkC,,23602,highschool
gSi5nFpkgPUr2CFO81FxXr5jCfE8KI3k,,97301,no highschool
lknoqUhBqHjCx4po6r83dmNbz1dDMFhy,male,18944,no highschool
vkPXD2ysI60Uwc8ojuBOSISrvAFtN2gd,,17331,college
H3w465L7hDzZfQglT7xQ9IAtKqV2E37U,female,81211,highschool
sUxXJBlJsB6sibfIBbdR9coOJibmoEQT,male,10451,some college
hSVDhOo3F55f66TOGzMBQBB8uXzfkwGY,missing,8723,no highschool
6BNi1wEarvjICdVJW0OCyB32JueoWzmD,female,95121,missing
DvAUbvz1J1m8aYizIlyYDLyeOrDUQQog,,11050,no highschool
vKAFdj6QYwxikOsC5Dg8abo7q4wud5Fk,male,1107,missing
WEVPXBQZpU2NopA5WgUHIrDNjQspH11P,female,34715,highschool
VWXddHf7MzkWGzOYRnrTT7rcAsRvVIUg,,28215,college
nfw1MhiRECCTe3AZna607VC7Tj1jLMpY,,37115,no highschool
sNk52QGpHWNKYON1gj0ADLyhi0OVo4sN,,19454,no highschool
JLhiEErdYxFO82d8OB6wxZc4e5Ddwr4U,female,27537,some college
kFo5X04ds59bKy5qd4r0im05KqTPpgCv,,98366,highschool
Intzo0A8tpMyd3IA01YG1BctRIdPWdNV,male,53184,some college
i71cngogmtXHRvShBo59PttuHKFjnS6s,male,33071,no highschool
S8qY9UfryDCF6s0XnCKtC9agRnpG4bc4,female,17044,missing
N3cFMZkDkwJjlqfThZ0MJktu3s2FDQhu,female,33012,some college
0Si73COGxildPoctZYuOxLe1rgf9eDaM,,17349,missing
5UDAzYB6ckqMpgotrpG3VqWD3nHzIkU3,female,89115,college
6Y5Epr7qFkgwf5MBE5fpNZak8IBYwI5x,female,44056,some college
wbGYlH71FXxAZOZaxl4Y7gCnU6Ectehd,male,4401,no highschool
HEFdxSyiazBh5ITBbbeQzMPmLyAMBPsv,missing,45224,graduate
qIsgg7WJoKPRSFCXoGq2MGPiDzkdsQZA,male,78613,some college
vCzohFXy9o1Lpeyw3WozN6jgqulThFlk,female,77035,highschool
qj5ClHZHgqAFpYgIBjmoEd0Uh03n1uTW,missing,49301,missing
2o3AIFmVLjUH2SQLpTzJMdGX1zgCmVcu,male,33028,no highschool
KSDqozMHhNz3Avp1rOgorL9J3gl6ErDt,other,18951,graduate
SvfvipdmgOL6bQH84LVSxUkSXtgVdprg,female,41224,college
pSjtWKCy4n3rlDExt9jFeh4LxBxzwcSf,,55012,college
mQfrHBrJwmwYS6JMnC18N3yoXfidAMiT,other,93033,some college
BWqhSjLsEXpfQv2rBVd45jyxCQn9K1lJ,male,68066,highschool
tnquE4pjpWmigVzMZSpky8fD8pPXCsus,male,88220,no highschool
3A9Uj4gi2QYJcVQlu5yjQpzEXSsc0Vm9,female,90247,highschool
2KJH2nIu8uiXwAoQilocW0iXO0HvzqPd,missing,11215,some college
ur0t9pUSL96xqJllB1qc5YTMpjF9lpY9,other,6807,college
R0joQxN08mzlbMTMI1S3GNgg0mWoHXuN,,94965,college
Xj3CWtnTWB4m6gYguTHbfyC0Omwc8AeO,,22604,highschool
l2x2m5verMdG5r4P5QWFjq7epa78aYpI,,20902,some college
XyD01HhzMuHzP5ArHNJFexoSZMamD6Wh,missing,21001,college
8ojbEZcVo2OtR30EqyHwuNwkgTMa7xeO,male,89145,college
X5enyutaN4BslWhmXx6XhoGlJxHpkXgF,,30318,missing
Qo5olcI3Ydiz6hx2HGwBQYaosj9MBzSf,,38122,some college
TUc5OA64OGgswaG41yY0jKELeoKcBlXp,,32277,some college
hg0koOHzjA7FIcEkuNPM0I9d1E519Fdl,,29374,highschool
vTLmN2SgWhuiYBhpy1jufjNBMzdz38kF,,48659,highschool
F9noJNY6c8CZhMoPsyJHxGu0VBO9EiEP,male,40517,some college
UkPqBT1Z4zK05tGDDFVhWVs7CbaUmbGD,other,48813,college
wwbn6fxolJbKMPkZNKyvhoEMjxJa1TwV,male,95037,some college
KmO77pvM9iX9Dh9bpyFr5UM2zP3zhK9Z,missing,17404,college
hzzg67YP5TLkKjsOorxiWzRLZGgFhN8a,female,7076,highschool
pzcLgiqPnlj5tr1PlY1QKpoR5LzsfwbU,male,21122,graduate
L9G46vSsgrMITbTbwTD9eVe8PZeEU8Bv,male,90275,graduate
LlByG36F055x98JRCJQV964qBefICsgD,,43724,highschool
U11KhdeSf7Ds7XggaiHnRtu6k7OIQmFC,,11419,some college
tAMur6wGmkmo3meHLJYiQhbYTa3Me6kR,male,53083,some college
shf6XFcE0JgrOxh83bGXUOdknsUiyZEF,missing,19734,highschool
GNuqTH3kyPwz9wTxYw6GvZfHSrzKFpft,female,54408,highschool
jZRGpxApjaHy7xAJeOzGD7uXqxQrinQR,,10466,some college
AUevSJLJoCVFVuI4K8dBJfVd5IcZqvdn,male,31510,some college
4eKpxtCmW2DDnP3xpKPnFHZOVGyOSg0m,female,21132,some college
FWX9YkLyj47mhurdCZuuv2217ViDfzCr,female,80401,highschool
JZ0cPuTVmC70maYF6NIorZr3bOTKKvsS,female,10034,missing
30fnug0guZJ6tgHRVeyWyI6vJzR4uHVq,male,2806,college
g075SA2otS1KE9v2MiUlGUZi4Q7mAzM4,,46304,highschool
Oxmoejo3hSWTZiTWOnJwuUCK8VDHRfg9,male,70578,highschool
C0k0i5iW9Kp3SljhwW4D102xschKnWU2,,21009,some college
OwYa5MSoZe9dNTL9W68ClVVUZUd7CC9r,,48045,some college
5R2yvtH9LNaB7I0DFs0y5Dgzft4SPkTz,,98115,some college
38U4yWxOl4oZXP5u7g0lCPmmavOa19Ln,,25360,no highschool
EGoKWGhRujIP3mwAShwAQ1m6uvruRUpt,female,99502,some college
ZgWfzeDEAycnLnlDmlivo4jLbRWK0Grx,,85715,college
VZaiCbl7KlaYnfKoPdFmy6uh04UVb3jJ,,18020,highschool
CEzwIKX9PoYdS6Ybop6GY3VU8maMhfm2,male,7310,college
KSpjwNnQ9GwQhFL2m2XIlPSqpVnKSbLp,missing,91101,highschool
Q9VYSqOD2rxffT9mHJg8GtdPL5OsLSDn,female,48088,no highschool
hUDYaJSmYdF2ZsjDDhiBi3bEoysqCLEu,,70543,highschool
F2CZ6Iyzsz2icKGcipaMSpZVmnUO4oC3,female,42333,highschool
QzhG1GSqgsDRNIpcBr6uOcF2Upfk8v6V,female,50613,highschool
HfDg6ZshQIIsqHP26E57zcevXCtObxuT,male,98926,college
FKOwVcNOBlsNODHqQoJMgCcac2xK1Qis,,28226,some college
ENte2DHIoYxUgpUVeQjqEy6kFY3XU4uy,,28312,highschool
kQcvfHyiHKN5cli5hLKtVbXW2dPxu2sF,other,87154,some college
twg5LqeyEPdLZyjl4T3Yb1man7ZRuOed,female,66062,graduate
xzkPwC3BaCF8rwlMsfb2JodiXacFlLnr,,11375,graduate
LKQx76DscP8cMaadDZLCOsushv3ygeRX,female,10457,some college
DCR052Tc71QHi1RbzmPSxepdRjIG2tZ9,,35581,highschool
A3Y1Ub8fVXnE0DUupeZbuYr4uebzkSYf,other,60629,college
ZLdSWu7ZEW1kTHwN9IYixuQeMDlDNXAc,male,44139,missing
oHNrh8WvHHdtPw0erz4wvZ40tK3QpoK1,missing,96789,college
68P9WWJNGe4OxMrVXbmlyuJoRhcgLMf9,,96712,some college
7gVZJ2ZFnlEyP5exA3jYxBikMXogSf8j,,46835,college
enuvKLyT2ykj48rWHPW89MLncx4PUXNY,female,97420,missing
5o8Q8umISViuVbGmQVw8WnHF5Hfov9C3,male,76052,college
IeFTVAhkio4npDTQ6NddkytXK65a6xQh,,87031,no highschool
2XjTieeMu2wpkAIrqftxUXDgBCds4ZPA,,90026,highschool
1Mf9K6UgDIw6INmKikRYL1BFnhkrmg8f,female,47304,highschool
zgbcTzXNwzIzABR5HLpvHtolYr02D48l,,77095,graduate
9JJQY0fDivzKH3L1LrwA3rMOZJ4HlKdh,female,98225,some college
GNvCdyI2fkVSGiSS1WuCI408gMTnWlSF,missing,95202,college
F4XAVT9eg9CcmuyLKrvvY3yfL0Dn8ko3,,91750,college
2FMy3BDMeRecSDtTTnOKB2d19YsmeIUm,female,85716,highschool
YlXQgXz0BReny4GUD8fd3RebbGh0lULS,female,53132,college
XeJfiEO2DACFI8lZ5qwLi6XFPoOM4CYM,male,40223,highschool
UkVp32qxLqsEWmDdG99xhNvtg1mVGbkd,other,34476,highschool
kgapU06uO2FTgFvaWXJYj3aeIVCjcJ3p,missing,77066,some college
